task	model	src	target	prediction	score	price	n_tokens	src_n_words
fr2br	llama3-70b-8192	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, an dilestramant gantin zo braz aechu 	0.4995914176258349	0.0	718	9
fr2br	llama3-70b-8192	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" War-lerc'h bezañ bet o kemmañ, ret eo digemmañ, ha en unan eus boestoù levrioù, me 'z on adkavet al ""Petit dictionnaire breton-français"" Émile Ernault (1852-1938) embannet e 1927"	0.6570227350718046	0.0	718	26
fr2br	llama3-70b-8192	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Se zo ul levr bihan 9 centimetr war 13,5 centimetr	0.7662637515527649	0.0	718	11
fr2br	llama3-70b-8192	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Bihan ne dalv ket e vez paour hag hep valor	0.7624574823695407	0.0	718	11
fr2br	llama3-70b-8192	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Ennañ ez eus ur bern gerioù, gerioù en deus klevet digant e wreg, ur plac'h Herri, ur vaouez eus Ar Goëlo gant ur yezh pinvidik	0.65431852162249	0.0	718	26
fr2br	llama3-70b-8192	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault en deus desket ar brezhoneg e-unan e Sant-Brieg pa oa already kresk, setu e oa o klask azañvoud e yezh e wreg, rak pa vez desket ur yezh nevez, ret eo kaozeal hag aozañvoud yezherien vroadel	0.8848044241348444	0.0	718	43
fr2br	llama3-70b-8192	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 En deus heuliet ivez kentelioù Joseph Loth e Roazhon	0.8437203071862165	0.0	718	11
fr2br	llama3-70b-8192	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ma zad zo ganet e 1910	0.7132291058969228	0.0	718	7
fr2br	llama3-70b-8192	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Pasionius an deskiñ yezhoù, e dad oa soñjet e c'hallfe plijout d'e vab al levr bihan-se	0.6796950279950824	0.0	718	17
fr2br	mistral-large-2402	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Treuzkasenn : geriadurig Ernault 1927	0.5687642076745505	0.0	850	5
fr2br	mistral-large-2402	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Da zont da vezañ, ma c'hoant da zibab disheñvel e-kichen	0.5114463580311274	0.0	850	9
fr2br	mistral-large-2402	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ oberet embannadurioù, ret eo da zibab, ha war unan eus ar bakoù-librioù en em gavas ar ""Geriadurig berr brezhoneg-galleg"" a ra Emil Ernault (1852-1938) embannet e 1927"	0.7158419197917012	0.0	850	26
fr2br	mistral-large-2402	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Ur libenn berr eo, 9 milidroamm war 13,5 milidroamm	0.607970933140001	0.0	850	11
fr2br	mistral-large-2402	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Berr ne oar ket ma veze kas ha diwall	0.5372088328598437	0.0	850	11
fr2br	mistral-large-2402	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Chom eo e-kerzh muioc'h gerioù, gerioù a zo bet klevet gant e mamm, un demouzel Herri, un dra-mañ a zo bet war-raok Goëlo gant ur yezh koad	0.7778912181132256	0.0	850	26
fr2br	mistral-large-2402	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Emil Ernault a oa diskouezet brezhoneg e-unan gant e-hunan e Sant-Brieg pa oa deuet d'an oad, setu perak e oa klevet gant skrid ar yezh a mamm, mar plijus eo, pa vez kaset ur yezh nevez, ober kaozeziñ hag ober klevout ar yezhoù bro-yaouank	0.7810993929342176	0.0	850	43
fr2br	mistral-large-2402	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Diskouezet a ra hepken coursioù Joseph Loth e Roazhon	0.7903709010526929	0.0	850	11
fr2br	mistral-large-2402	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ma zad a zo bet gennet e 1910	0.7509072163664109	0.0	850	7
fr2br	mistral-large-2402	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Dibaberien yezhoù a oa e vicher, en deus kredet e tad ma c'hellfe kavout plijadur eus ar geriadurig-bihan-se	0.7464537820353381	0.0	850	17
fr2br	claude-3-opus-20240229	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Eñvorennoù : geriadur Ernault 1927	0.7424470159034058	0.0	824	5
fr2br	claude-3-opus-20240229	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 A-benn ar fin eo deuet an dilouadenn da benn em zi, dost	0.590457586751881	0.0	824	9
fr2br	claude-3-opus-20240229	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude pakañ e ranker dispakañ, hag en unan eus ar boestoù levrioù em eus adkavet ""Geriadur bihan brezhoneg-galleg"" Émile Ernault (1852-1938) embannet e 1927"	0.8051193246768069	0.0	824	26
fr2br	claude-3-opus-20240229	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Ul levrig 9 santimetr war 13,5 santimetr eo	0.7257968159291521	0.0	824	11
fr2br	claude-3-opus-20240229	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Ne dalv ket bihan e vefe paour ha didalvoud	0.7432798428003529	0.0	824	11
fr2br	claude-3-opus-20240229	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Ennañ ez eus ur bern gerioù, gerioù en devoa klevet gant e wreg, un dimezell Herri, ur vaouez eus Goueloù gant ur parlant pinvidik	0.8333247527964404	0.0	824	26
fr2br	claude-3-opus-20240229	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Desket en devoa Émile Ernault brezhoneg dezhañ e-unan e Sant-Brieg pa oa dija deut en oad, setu perak en devoa selaouet gant evezh yezh e wreg, rak pa zesk an den ur yezh nevez eo ret dezhañ komz ha selaou komzerien a-vihanik	0.8259206768675584	0.0	824	43
fr2br	claude-3-opus-20240229	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Heuliet en devoa ivez kentelioù Joseph Loth e Roazhon	0.8645303245979399	0.0	824	11
fr2br	claude-3-opus-20240229	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ganet e oa bet va zad e 1910	0.9470020784519728	0.0	824	7
fr2br	claude-3-opus-20240229	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Sot gant deskiñ yezhoù, e soñjas e dad e c'hallfe ar geriadur bihan-se plijout d'e vab	0.7899166502160959	0.0	824	17
fr2br	gemini-1.5-flash	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Soñj : geriadur Ernault 1927	0.5552445081919496	0.0	698	5
fr2br	gemini-1.5-flash	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	  Echu-tre, an emzivad e ti-me zo tost da vezañ echu. 	0.5162948118507783	0.0	698	9
fr2br	gemini-1.5-flash	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ paket, e ranker dipakañ, hag en unan eus kigoù al levrioù, em eus adkavet ar ""Geriadur bihan brezhoneg-galleg"" gant Émile Ernault (1852-1938) embannet e 1927. "	0.7129413324690645	0.0	698	26
fr2br	gemini-1.5-flash	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Un levr bihan eo, 9 santimetr war 13,5 santimetr. 	0.8198268473886527	0.0	698	11
fr2br	gemini-1.5-flash	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Bihan ne dalv ket e vefe paour ha hep talvoudegezh. 	0.7371735525001851	0.0	698	11
fr2br	gemini-1.5-flash	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Ennañ emañ ur bern gerioù, gerioù en doa klevet digant e wreg, ur plac'h Herri, ur vaouez eus ar Goëlo gant ur yezh pinvidik. 	0.6405598475907115	0.0	698	26
fr2br	gemini-1.5-flash	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault en doa desket ar brezhoneg e-unan e Sant-Brieg pa oa deuet da vezañ gour, setu ma oa bet e klevet gant evezh yezh e wreg, rak pa vez desket ur yezh nevez, e ranker komz ha klevet tud a-orin. 	0.8948541400546943	0.0	698	43
fr2br	gemini-1.5-flash	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Mont a reas ivez da c'hentelioù Joseph Loth e Roazhon. 	0.769258688497255	0.0	698	11
fr2br	gemini-1.5-flash	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ganet eo bet ma zad e 1910. 	0.9042316181923176	0.0	698	7
fr2br	gemini-1.5-flash	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Kred e dad, a oa evel ur c'hwervr da zeskiñ yezhoù, e c'hallje ar geriadur bihan-se plijout d'e vab. 	0.6821407903127088	0.0	698	17
fr2br	gemini-1.5-pro-001	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Eñvorennoù : geriadur Ernault 1927	0.740985378604754	0.0	688	5
fr2br	gemini-1.5-pro-001	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 A-benn ar fin, an dilojadenn e ti emaon tost da vezañ echu gant an traoù	0.6996135687777494	0.0	688	9
fr2br	gemini-1.5-pro-001	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ paket an traoù e ranker dibaket, hag en unan eus ar bochadoù levrioù em eus adkavet ""Geriadur bihan brezhoneg-galleg"" Émile Ernault (1852-1938) embannet e 1927"	0.7495803253503182	0.0	688	26
fr2br	gemini-1.5-pro-001	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Ul levr bihan eo 9 kantimetr war 13,5 kantimetr	0.7950458819864411	0.0	688	11
fr2br	gemini-1.5-pro-001	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Bihan ne dalvez ket ez eo paour ha didalvoudegezh	0.8777687565529342	0.0	688	11
fr2br	gemini-1.5-pro-001	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Un toullad bras a c'herioù zo e-barzh, gerioù en doa klevet digant e wreg, un dimezell Herri, ur vaouez eus ar Goëlo gant ur yezh pinvidik	0.8342061113323616	0.0	688	26
fr2br	gemini-1.5-pro-001	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Desket en doa Émile Ernault brezhoneg e-unan e Sant-Brieg pa oa en e oad gour déja, setu perak en doa selaouet mat yezh e wreg, rak pa vez desket ur yezh nevez eo ret komz ha selaou tud a gomz ar yezh-se	0.7736807742266444	0.0	688	43
fr2br	gemini-1.5-pro-001	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Heuliet en doa ivez kentelioù Joseph Loth e Roazhon	0.8751731634417863	0.0	688	11
fr2br	gemini-1.5-pro-001	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ganet e oa ma zad e 1910	1.0000000369879822	0.0	688	7
fr2br	gemini-1.5-pro-001	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Sot gant deskiñ yezhoù, e soñjas e dad e c'hallfe ar geriadur bihan-se plijout d'e vab	0.7898679678121368	0.0	688	17
fr2br	gpt-3.5-turbo-0125	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	.	0.0837572513700853	0.000763	758	5
fr2br	gpt-4-turbo-2024-04-09	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Eñvorennoù : geriadur Ernault 1927	0.7414417409561691	0.0073	736	5
fr2br	gpt-4-turbo-2024-04-09	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 A-benn ar fin, an adkempenn em zi a zo kazi echu	0.5452492807360731	0.0073	736	9
fr2br	gpt-4-turbo-2024-04-09	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ paket, ret eo diwaskañ, hag en unan eus ar boestoù levrioù, em eus adkavet ar ""Petit dictionnaire breton-français"" gant Émile Ernault (1852-1938) embannet e 1927"	0.7542478123369043	0.0073	736	26
fr2br	gpt-4-turbo-2024-04-09	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Ul levr bihan eo, 9 santimetr war 13,5 santimetr	0.806292276393529	0.0073	736	11
fr2br	gpt-4-turbo-2024-04-09	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Bihan ne dalv ket ez eo paour ha divalav	0.9698773474191557	0.0073	736	11
fr2br	gpt-4-turbo-2024-04-09	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Ennañ emañ ur bern gerioù, gerioù en doa klevet digant e wreg, ur plac'h Herri, ur vaouez eus ar Goëlo gant ur yezh pinvidik	0.6651527329102728	0.0073	736	26
fr2br	gpt-4-turbo-2024-04-09	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault en doa desket ar brezhoneg e-unan e Sant-Brieg pa oa dija deuet da vezañ un den gour, setu perak en doa selaouet pizh yezh e wreg, rak pa zesker ur yezh nevez, ret eo komz ha selaou ouzh tud a-vihanik er yezh-se	0.8574647115504405	0.0073	736	43
fr2br	gpt-4-turbo-2024-04-09	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Heuliet en doa ivez kentelioù Joseph Loth e Roazhon	0.8751731634417863	0.0073	736	11
fr2br	gpt-4-turbo-2024-04-09	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ganet eo bet ma zad e 1910	0.9511427284911708	0.0073	736	7
fr2br	gpt-4-turbo-2024-04-09	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Entanet gant deskiñ yezhoù, e dad a soñje e c'hallfe ar geriadur bihan-se plijout d'e vab	0.7648725465351508	0.0073	736	17
fr2br	gpt-4o-2024-05-13	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Koun : geriadur Ernault 1927	0.5971195825676792	0.006225	639	5
fr2br	gpt-4o-2024-05-13	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 A-benn ar fin, an diloc'h e ti din a zo prest da vezañ echu	0.5993446224490608	0.006225	639	9
fr2br	gpt-4o-2024-05-13	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ paket, eo ret dizpak, hag en unan eus ar voestoù levrioù, em eus adkavet ar ""Petit dictionnaire breton-français"" gant Émile Ernault (1852-1938) embannet e 1927"	0.7495378728131441	0.006225	639	26
fr2br	gpt-4o-2024-05-13	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Ur levr bihan eo, 9 santimetrad war 13,5 santimetrad	0.7628125801686125	0.006225	639	11
fr2br	gpt-4o-2024-05-13	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Bihan ne dalv ket e vefe paour ha didalvoud	0.7676342539892846	0.006225	639	11
fr2br	gpt-4o-2024-05-13	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Kontañ a ra ur bern gerioù, gerioù en doa klevet digant e wreg, ur plac'h Herri, ur vaouez eus ar Goëlo gant ur yezh pinvidik	0.6350144468034652	0.006225	639	26
fr2br	gpt-4o-2024-05-13	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault en doa desket ar brezhoneg e-unan e Sant-Brieg pa oa dija un den deuet, setu perak en doa selaouet gant evezh yezh e wreg, rak pa zesker ur yezh nevez, eo ret komz ha selaou komzerien a-vihanik	0.911903901696692	0.006225	639	43
fr2br	gpt-4o-2024-05-13	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Heuliet en doa ivez kentelioù Joseph Loth e Roazhon	0.8751731634417863	0.006225	639	11
fr2br	gpt-4o-2024-05-13	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ma zad a zo ganet e 1910	0.8265860045506161	0.006225	639	7
fr2br	gpt-4o-2024-05-13	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Sot gant deskiñ yezhoù, e dad a soñjas e c'hallje ar geriadur bihan-mañ plijout d'e vab	0.7896873650858024	0.006225	639	17
br2fr	gemini-1.5-flash	Eñvorennoù : geriadur Ernod 1927	Souvenirs : dictionnaire Ernault 1927	Souvenirs : le dictionnaire d'Ernault 1927	0.9599933980227936	0.0	704	5
br2fr	gemini-1.5-flash	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, le déménagement chez moi est presque terminé	 Finalement, ce déménagement est presque terminé. 	0.8258941491234189	0.0	704	13
br2fr	gemini-1.5-flash	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Après avoir emballé, il faut déballer, et dans l'un des cartons de livres, j'ai retrouvé « Dictionnaire breton-français » d'Emile Ernault (1852- 1938) publié en 1927. 	0.9524383829111592	0.0	704	29
br2fr	gemini-1.5-flash	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 C'est un petit livre de 9 centimètres sur 13,5 centimètres. 	0.9529236774238324	0.0	704	11
br2fr	gemini-1.5-flash	 Bihan ne dalvez ket ez eo paour ha divalav	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Petit ne signifie pas qu'il est pauvre et sans valeur. 	0.9541035332112224	0.0	704	10
br2fr	gemini-1.5-flash	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Il y a beaucoup de mots inscrits dedans, des mots par exemple qu'il a entendus de sa femme, une demoiselle Herri, une Ouessantines dont la langue était très riche. 	0.8644808508663218	0.0	704	26
br2fr	gemini-1.5-flash	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault avait appris le breton tout seul à Saint-Brieuc, étant un homme grand, c'est pourquoi il avait écouté attentivement la langue de sa femme, car quand on apprend une langue, il faut parler et écouter des bretonnants natifs. 	0.9305315870347932	0.0	704	40
br2fr	gemini-1.5-flash	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Il suivit également les cours de Joseph Loth à Rennes	 Il a suivi les cours de Joseph Loth à Rennes aussi. 	0.9139261219817844	0.0	704	10
