task	model	src	target	prediction	score	price	n_tokens	src_n_words
fr2br	gpt-3.5-turbo	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Krennioù: geriadur Ernault 1927	0.6529499384493994	0.0007535	731	5
fr2br	gpt-3.5-turbo	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Emañ ar c'hudennadur er-maez ganin priziet	0.4572184617813226	0.0007535	731	9
fr2br	gpt-3.5-turbo	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ embaliet, ret eo dezhi dezembalat, ha war ur gomz-livioù, kavet em boa ar ""Geriadurig berr brezhoneg-gall"" d'Emile Ernault (1852-1938) bet embannet e 1927"	0.7099330664963243	0.0007535	731	26
fr2br	gpt-3.5-turbo	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Ur levrig berr eo, 9 centimetrad war 13,5 centimetrad	0.7267391411895654	0.0007535	731	11
fr2br	gpt-3.5-turbo	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Berr ne gell ket lakaat evel ma voe, hep gwerz ha hep gwerz	0.5201612707628498	0.0007535	731	11
fr2br	gpt-3.5-turbo	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Emañ ennañ meur a ger, gerioù e oa klevet gantañ eus e wreg, ur verc'h Herri, ur wreg eus ar Goëlo gant ur gomz boutin	0.6616971549357574	0.0007535	731	26
fr2br	gpt-3.5-turbo	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Emile Ernault en deus desket ar brezhoneg en e-unan e Sant-Brieg pa oa bet den yaouank c'hoazh, hag evit-se e oa klevet gant c'halon ar yezh eus e wreg, rak pa vez kavet ur yezh nevez, ret eo komz ha klevet gant an dud a zo eus an tu-kêr	0.9219337963986988	0.0007535	731	43
fr2br	gpt-3.5-turbo	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Emañ ivez bet klevet kentelioù Joseph Loth e Roazhon	0.8320051255629025	0.0007535	731	11
fr2br	gpt-3.5-turbo	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ganet eo ma zad e 1910	0.9573754831388904	0.0007535	731	7
fr2br	gpt-3.5-turbo	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Paotr a zo aet da zeskiñ yezhoù, e kredas ma zad e c'hellfe kavout plijadur eus ar geriadurig berr-se d'he mab	0.7157847020747117	0.0007535	731	17
fr2br	gpt-4-turbo	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Eñvorennoù : geriadur Ernault 1927	0.7414417409561693	0.007115	703	5
fr2br	gpt-4-turbo	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 A-benn ar fin, an adkempenn em zi a zo kazi echu	0.5453219295941792	0.007115	703	9
fr2br	gpt-4-turbo	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ paket, ret eo dispakañ, hag en unan eus ar boestoù levrioù, adkavet em eus ar ""Gerriadurig brezhoneg-galleg"" gant Émile Ernault (1852-1938) embannet e 1927"	0.760368032291347	0.007115	703	26
fr2br	gpt-4-turbo	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Ul levr bihan eo, 9 santimetr war 13,5 santimetr	0.8062922763935285	0.007115	703	11
fr2br	gpt-4-turbo	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Bihan ne dalv ket ez eo paour ha didalvoud	0.8614221660436923	0.007115	703	11
fr2br	gpt-4-turbo	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Ennañ emañ ur bern gerioù, gerioù en doa klevet gant e wreg, un itron Herri, ur vaouez eus ar Goëlo gant ur yezh pinvidik	0.6801798293687268	0.007115	703	26
fr2br	gpt-4-turbo	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault en doa desket brezhoneg e-unan e Sant-Brieg pa oa dija deuet da vezañ den deuet, setu perak en doa selaouet pizh yezh e wreg, rak pa zesker ur yezh nevez, ret eo komz ha selaou ouzh tud a-vihanik er yezh-se	0.88940174995746	0.007115	703	43
fr2br	gpt-4-turbo	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Heuliet en doa ivez kentelioù Joseph Loth e Roazhon	0.8751577944083073	0.007115	703	11
fr2br	gpt-4-turbo	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ganet eo ma zad e 1910	0.9574221874312182	0.007115	703	7
fr2br	gpt-4-turbo	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Entanet gant deskiñ yezhoù, soñjet en doa e dad e c'hallfe ar geriadurig-mañ plijout d'e vab	0.7165290802816733	0.007115	703	17
br2fr	gpt-3.5-turbo-0125	Eñvorennoù : geriadur Ernod 1927	Souvenirs : dictionnaire Ernault 1927	Dictionnaires : le dictionnaire Ernod 1927	0.6338571218920671	0.000646	716	5
br2fr	gpt-3.5-turbo-0125	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, le déménagement chez moi est presque terminé	 À la fin, cette édition du dictionnaire est proche de l'épuisement	0.4307541213232179	0.000646	716	13
br2fr	gpt-3.5-turbo-0125	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	" Après l'emballage, il est prêt à être distribué, et dans l'un des livres que j'ai retrouvés, ""Le petit dictionnaire breton-français"" d'Emile Ernault (1852-1938) publié en 1927"	0.7918120049322027	0.000646	716	29
br2fr	gpt-3.5-turbo-0125	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	0.9999992200650484	0.000646	716	11
br2fr	gpt-3.5-turbo-0125	 Bihan ne dalvez ket ez eo paour ha divalav	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Petit ne signifie pas pauvre et fragile	0.885658422453474	0.000646	716	10
br2fr	gpt-3.5-turbo-0125	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Beaucoup de mots sont inclus, des mots par exemple entendus de sa grand-mère, une Ouessantine très riche en langue	0.7213735657405986	0.000646	716	26
br2fr	gpt-3.5-turbo-0125	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault a appris le breton lui-même à Saint-Brieuc et en autodidacte, c'est pourquoi il avait l'habitude d'écouter attentivement sa femme, car lorsqu'on apprend une langue nouvelle, il est important de parler et d'écouter les locuteurs natifs bretonnants	0.9371722847805604	0.000646	716	40
br2fr	gpt-3.5-turbo-0125	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Il suivit également les cours de Joseph Loth à Rennes	 Il a également suivi des cours de Joseph Loth à Rennes	0.9616500249294728	0.000646	716	10
br2fr	gpt-3.5-turbo-0125	 Ganet e oa ma zad e 1910	 Mon père est né en 1910	 Son père est né en 1910	0.858661712326348	0.000646	716	8
br2fr	gpt-3.5-turbo-0125	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Comme il était passionné par l'apprentissage des langues, il pensait que ce dictionnaire pourrait plaire à son fils	0.8673872335936175	0.000646	716	19
br2fr	gpt-4-0613	Eñvorennoù : geriadur Ernod 1927	Souvenirs : dictionnaire Ernault 1927	Découvertes : dictionnaire Ernod 1927	0.6427495771053275	0.006685	731	5
br2fr	gpt-4-0613	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, le déménagement chez moi est presque terminé	 Finalement, cette édition noire est sur le point d'être terminée	0.5074228604617885	0.006685	731	13
br2fr	gpt-4-0613	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Emile Ernault (1852-1938) publié en 1927"	0.9957805017995468	0.006685	731	29
br2fr	gpt-4-0613	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	0.999999179490212	0.006685	731	11
br2fr	gpt-4-0613	 Bihan ne dalvez ket ez eo paour ha divalav	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Petit ne signifie pas qu'il est pauvre et insignifiant	0.9588643658982364	0.006685	731	10
br2fr	gpt-4-0613	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Il contient beaucoup de mots, des mots par exemple qu'il a entendus de sa femme, une demoiselle Herri, une Oueloùardez très riche en langue	0.9115111000927744	0.006685	731	26
br2fr	gpt-4-0613	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault avait appris le breton par lui-même à Saint-Brieuc et il était un grand homme, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, on a besoin de parler et d'écouter des locuteurs natifs	0.9238347819965228	0.006685	731	40
br2fr	gpt-4-0613	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Il suivit également les cours de Joseph Loth à Rennes	 Il a également suivi les cours de Jozef Loth à Rennes	0.920057023039109	0.006685	731	10
br2fr	gpt-4-0613	 Ganet e oa ma zad e 1910	 Mon père est né en 1910	 Mon père est né en 1910	0.9999006228034616	0.006685	731	8
br2fr	gpt-4-0613	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Mort alors qu'il était en train d'apprendre des langues, il pensait à son père que ce petit dictionnaire pourrait plaire à son fils	0.7962595509014281	0.006685	731	19
br2fr	gpt-4-turbo-2024-04-09	Eñvorennoù : geriadur Ernod 1927	Souvenirs : dictionnaire Ernault 1927	Souvenirs : dictionnaire Ernod 1927	0.9166732996000536	0.006505	719	5
br2fr	gpt-4-turbo-2024-04-09	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, le déménagement chez moi est presque terminé	 Finalement, ce déménagement est presque terminé	0.8422274695834606	0.006505	719	13
br2fr	gpt-4-turbo-2024-04-09	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le « Petit dictionnaire breton-français » d'Emile Ernault (1852-1938) publié en 1927	0.9943657100750712	0.006505	719	29
br2fr	gpt-4-turbo-2024-04-09	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	1.0000000921797878	0.006505	719	11
br2fr	gpt-4-turbo-2024-04-09	 Bihan ne dalvez ket ez eo paour ha divalav	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Petit ne signifie pas qu'il est pauvre et sans intérêt	0.9388654101800644	0.006505	719	10
br2fr	gpt-4-turbo-2024-04-09	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Il contient beaucoup de mots cachés, des mots qu'il avait par exemple entendus de sa femme, une demoiselle Herri, une locutrice du Vannetais très riche en langue	0.8912566206723191	0.006505	719	26
br2fr	gpt-4-turbo-2024-04-09	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault avait appris le breton tout seul à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une langue récemment, il est nécessaire de parler et d'écouter des locuteurs natifs	0.9676144553761116	0.006505	719	40
br2fr	gpt-4-turbo-2024-04-09	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Il suivit également les cours de Joseph Loth à Rennes	 Il avait également suivi les cours de Jozef Loth à Rennes	0.9164407144017918	0.006505	719	10
br2fr	gpt-4-turbo-2024-04-09	 Ganet e oa ma zad e 1910	 Mon père est né en 1910	 Mon père est né en 1910	0.99994113041648	0.006505	719	8
br2fr	gpt-4-turbo-2024-04-09	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Doué pour les langues, il pensa que ce petit dictionnaire pourrait plaire à son fils	0.8747752984406323	0.006505	719	19
br2fr	gpt-4o-2024-05-13	Eñvorennoù : geriadur Ernod 1927	Souvenirs : dictionnaire Ernault 1927	Souvenirs : dictionnaire Ernault 1927	0.9999685018527332	0.0057	632	5
br2fr	gpt-4o-2024-05-13	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, le déménagement chez moi est presque terminé	 Finalement, le déménagement ici est presque terminé	0.8680856789367261	0.0057	632	13
br2fr	gpt-4o-2024-05-13	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le « Petit dictionnaire breton-français » d'Emile Ernault (1852-1938) publié en 1927	0.994403689335511	0.0057	632	29
br2fr	gpt-4o-2024-05-13	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 C'est un petit livre de 9 centimètres par 13,5 centimètres	0.9926836403286192	0.0057	632	11
br2fr	gpt-4o-2024-05-13	 Bihan ne dalvez ket ez eo paour ha divalav	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Petit ne signifie pas qu'il est pauvre et insignifiant	0.9588472350586524	0.0057	632	10
br2fr	gpt-4o-2024-05-13	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Un tas de mots y sont couchés, des mots par exemple entendus par lui de sa femme, une demoiselle Herri, une Oueloùardez très riche en langue	0.8282971833267126	0.0057	632	26
br2fr	gpt-4o-2024-05-13	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault avait appris le breton tout seul à Saint-Brieuc et étant adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une langue, il est nécessaire de parler et d'écouter des locuteurs natifs	0.9615278181590536	0.0057	632	40
br2fr	gpt-4o-2024-05-13	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Il suivit également les cours de Joseph Loth à Rennes	 Il suivit aussi les cours de Joseph Loth à Rennes	0.9922239879057282	0.0057	632	10
br2fr	gpt-4o-2024-05-13	 Ganet e oa ma zad e 1910	 Mon père est né en 1910	 Mon père est né en 1910	0.999902420337237	0.0057	632	8
br2fr	gpt-4o-2024-05-13	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Porté comme il l'était à apprendre des langues, son père pensait que ce petit dictionnaire pourrait plaire à son fils	0.8944074952249786	0.0057	632	19
fr2br	gpt-3.5-turbo-0125	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Kinnig : geriadur Ernault 1927	0.5217864777475314	0.0007714999999999	743	5
fr2br	gpt-3.5-turbo-0125	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Emañ ar c'hudenn da vat : ar c'hentelioù er-maez amañ zo a-bezh	0.4895467505639945	0.0007714999999999	743	9
fr2br	gpt-3.5-turbo-0125	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ embaliet, ret eo dezhañ dezembalañ, ha war ur c'harrezenn eus ar c'hoarioù, kavet em boa ar ""Geriadur bihan brezhoneg-gall"" d'Émile Ernault (1852-1938) bet embannet e 1927"	0.6707092812840929	0.0007714999999999	743	26
fr2br	gpt-3.5-turbo-0125	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Ur levr bihan eo, 9 centimetrad war 13,5 centimetrad	0.7534672523197243	0.0007714999999999	743	11
fr2br	gpt-3.5-turbo-0125	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Bihan ne gell ket lakaat evel-se evel paour ha droug	0.7199952267242977	0.0007714999999999	743	11
fr2br	gpt-3.5-turbo-0125	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Emañ ennañ meur a ger, gerioù e oa klevet gantañ eus e wreg, ur verc'hes Herri, ur wreg eus ar Goëlo gant ur brezhoneg boutin	0.6385000449407228	0.0007714999999999	743	26
fr2br	gpt-3.5-turbo-0125	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Ernault oa bet o c'hoari brezhoneg gant en em ziskouez e-unan e Sant-Brieg pa oa bet den yaouank c'hoazh, hag evit-se e oa klevet gant a gomz e wreg, rak pa vez kavet ur yezh nevez, ret eo komz ha klevet gant an dennoù a zo eus an tu-kleiz	0.7438006948353506	0.0007714999999999	743	43
fr2br	gpt-3.5-turbo-0125	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Emañ ivez bet kavet gant kentelioù Joseph Loth e Roazhon	0.8242749765365502	0.0007714999999999	743	11
fr2br	gpt-3.5-turbo-0125	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ganet eo ma zad e 1910	0.9573587971950416	0.0007714999999999	743	7
fr2br	gpt-3.5-turbo-0125	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Paotr a zo aet da skoliñ yezhoù, e kredas e dad e c'hellfe kavout plijadur eus ar geriadur bihan-se evit e vab	0.6704961722291904	0.0007714999999999	743	17
fr2br	gpt-4-0613	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Souvenennoù : geriadur Ernault 1927	0.672250076356341	0.0073399999999999	718	5
fr2br	gpt-4-0613	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Efin, echu eo koulz ha leun gant an disterañ en ti ganin	0.5063497349144225	0.0073399999999999	718	9
fr2br	gpt-4-0613	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ paket e ranker distakal, hag en unan eus ar boestioù levr, kavet em eus an ""Dictionnaire breton-français"" bihan gant Émile Ernault (1852-1938) embannet e 1927"	0.6879137174758041	0.0073399999999999	718	26
fr2br	gpt-4-0613	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Ur levr bihan eo, 9 santimetr war 13,5 santimetr	0.7894315574577764	0.0073399999999999	718	11
fr2br	gpt-4-0613	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 N'eo ket ar pezh a dalv bihan eo paour ha dister	0.6528705087844814	0.0073399999999999	718	11
fr2br	gpt-4-0613	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Ul lodenn vras a gerioù a zo ennañ, gerioù en deus klewet gant e wreg, ur plac'h anvet Herri, ur plac'h eus ar Goëlo gant ur yezh vras	0.6014253927614939	0.0073399999999999	718	26
fr2br	gpt-4-0613	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Desket e oa Émile Ernault ar brezhoneg gant e-unan e Sant-Brieg pa oa c'hoazh deuet da vezañ deuet, setu perak e oa o selaou gant soñj ar yezh a gomze e wreg, rak pa vez desket ur yezh nevez e ranker komz ha selaou tud a-vihanik	0.8369378035649349	0.0073399999999999	718	43
