task	model	src	target	prediction	score	price	n_tokens	src_n_words
br2fr	gpt-3.5-turbo-0125	Klevet ho-peus 'michans komz deuz ar Radom? Ma! setu aze eur mekanik hag e-neus lakeet ahanon da dapoud tomm	Avez-vous peut-être entendu parler du Radôme? Eh bien! voilà une machine qui m'a fait prendre un coup de chaud	Ma hini goz a oa o skubañ an ti hag a arruas war doull an nor gand he skubelenn.	0.1802829810973628	0.0011755	1215	19
br2fr	gpt-3.5-turbo-0125	"Me oa o chom du-hont en ti bihan ruz hag a veve brao deuz ma zamm douar.
"	"J'habitais là-bas dans la petite maison rouge et je vivais bien de mon petit bout de terre. 
"	"
"	0.0865979328977256	0.0011755	1215	17
br2fr	gpt-3.5-turbo-0125	"Setu eun devez e oan o plantaň kôl eh erruas tri pe bevar ôtrou da zelled ha da vuzuri, hag int da lared din: << Ma den mad, emeze, ne dalvez ket ar boan deoh plantaň kôl aze rag nim a ha da gemer ho touar da blantañ e-barz eur gôlenn all hag a raio eur bomeenn diforh deuz ar re a oh o lakaad aze"""	"Voici qu'un jour où je plantais des choux, trois ou quatre messieurs sont arrivés pour regarder et mesurer, et ils m'ont dit : ""Mon bon monsieur, ont-ils dit, cela ne vaut pas la peine de planter des choux ici car nous allons prendre votre terre pour y planter une autre sorte de chou qui fera un pommé différent de ceux que vous plantez ici"""	"-""Petra, emezi, a vank d'an ôtrounez-ze? Dond da blantan kôl-radom 'n em fark? Mond da stoupaiñ gand espejou a hiz nevez, petra eo ar fardaj-se? Komzet din deuz kôl d'ober zoubenn ha kôl sklech d'ar moh ha d'ar lapined""."	0.2356334409709909	0.0011755	1215	66
br2fr	gpt-3.5-turbo-0125	"""Petra? 'mome. N'eo ket posubl avad, rag da gaoud kôl pome n'eus ket a seurt din-me. 
"	"""Quoi? ai-je dit. Ce n'est pas possible bon sang, car pour avoir des choux pommés, il n'y a pas mieux que les miens. 
"	" 
"	0.100739112064219	0.0011755	1215	17
br2fr	gpt-3.5-turbo-0125	Warlene em-oa reou ha pa vije d'ober lakaad unan er zoubenn, e ranke ma gwreg ha me kregi on-daou er bommeen evid teurel anezi er pot-houarn	L'année dernière, j'en avais et quand il fallait en mettre un dans la soupe, ma femme et moi devions nous y mettre à deux pour prendre le pommé pour le jeter dans la marmite	Ne dalv ket ar boan deoh grognal, emeze, pa ne gomprenet netra.	0.1517900220196534	0.0011755	1215	26
br2fr	gpt-3.5-turbo-0125	" 
"	"
"	"
"	1.0000000178312811	0.0011755	1215	2
br2fr	gpt-3.5-turbo-0125	"Me houlenn petore espes eo ho reou ma'h int kaerroh evid ar re-mañ?""
"	"Je demande quelle sorte sont les vôtres s'ils sont plus beaux que ceux-ci?"" 
"	"Pa vo savet ar radom, e vefet lakeet e-barz evel ""gardianed"" hag e honezfet brao ho puhez."	0.1089175966111862	0.0011755	1215	13
br2fr	gpt-4-turbo-2024-04-09	"Ar Radom e Pleuveur-Bodou.
"	"Le Radôme à Pleumeur-Bodou.
"	"Il ne sert à rien de vous plaindre, leur dis-je, puisque vous ne comprenez rien.
"	0.0988135940930628	0.01003	1100	4
br2fr	gpt-4-turbo-2024-04-09	Klevet ho-peus 'michans komz deuz ar Radom? Ma! setu aze eur mekanik hag e-neus lakeet ahanon da dapoud tomm	Avez-vous peut-être entendu parler du Radôme? Eh bien! voilà une machine qui m'a fait prendre un coup de chaud	"Quand le radome sera érigé, vous serez placés à l'intérieur comme ""gardiens"" et vous profiterez bien de votre vie.
"	0.4051472567879148	0.01003	1100	19
br2fr	gpt-4o-2024-05-13	"Ar Radom e Pleuveur-Bodou.
"	"Le Radôme à Pleumeur-Bodou.
"	"Le Radôme à Pleumeur-Bodou.
"	0.9999990671748538	0.008965	989	4
br2fr	gpt-4o-2024-05-13	Klevet ho-peus 'michans komz deuz ar Radom? Ma! setu aze eur mekanik hag e-neus lakeet ahanon da dapoud tomm	Avez-vous peut-être entendu parler du Radôme? Eh bien! voilà une machine qui m'a fait prendre un coup de chaud	Avez-vous entendu parler du Radôme? Eh bien! voilà une machine qui m'a mis en colère.	0.8516599977506873	0.008965	989	19
br2fr	gpt-4o-2024-05-13	"Me oa o chom du-hont en ti bihan ruz hag a veve brao deuz ma zamm douar.
"	"J'habitais là-bas dans la petite maison rouge et je vivais bien de mon petit bout de terre. 
"	"J'habitais là-bas dans la petite maison rouge et je vivais bien de mon petit bout de terre.
"	0.9846455666655074	0.008965	989	17
br2fr	gpt-4o-2024-05-13	"Setu eun devez e oan o plantaň kôl eh erruas tri pe bevar ôtrou da zelled ha da vuzuri, hag int da lared din: << Ma den mad, emeze, ne dalvez ket ar boan deoh plantaň kôl aze rag nim a ha da gemer ho touar da blantañ e-barz eur gôlenn all hag a raio eur bomeenn diforh deuz ar re a oh o lakaad aze"""	"Voici qu'un jour où je plantais des choux, trois ou quatre messieurs sont arrivés pour regarder et mesurer, et ils m'ont dit : ""Mon bon monsieur, ont-ils dit, cela ne vaut pas la peine de planter des choux ici car nous allons prendre votre terre pour y planter une autre sorte de chou qui fera un pommé différent de ceux que vous plantez ici"""	Un jour, alors que je plantais des choux, trois ou quatre messieurs sont arrivés pour regarder et mesurer, et ils m'ont dit: << Mon bon monsieur, ont-ils dit, cela ne vaut pas la peine de planter des choux ici car nous allons prendre votre terre pour y planter une autre chose qui fera une bombe plus grosse que celles que vous mettez ici.>>	0.8315482216101411	0.008965	989	66
br2fr	gpt-4o-2024-05-13	"""Petra? 'mome. N'eo ket posubl avad, rag da gaoud kôl pome n'eus ket a seurt din-me. 
"	"""Quoi? ai-je dit. Ce n'est pas possible bon sang, car pour avoir des choux pommés, il n'y a pas mieux que les miens. 
"	"""Quoi? dis-je. Ce n'est pas possible, car pour avoir des choux comme les miens, il n'y a pas mieux. 
"	0.89472579175999	0.008965	989	17
br2fr	gpt-4o-2024-05-13	Warlene em-oa reou ha pa vije d'ober lakaad unan er zoubenn, e ranke ma gwreg ha me kregi on-daou er bommeen evid teurel anezi er pot-houarn	L'année dernière, j'en avais et quand il fallait en mettre un dans la soupe, ma femme et moi devions nous y mettre à deux pour prendre le pommé pour le jeter dans la marmite	L'année dernière, j'en avais et quand il fallait en mettre un dans la soupe, ma femme et moi devions nous y mettre à deux pour le jeter dans la marmite.	0.9150876528036164	0.008965	989	26
br2fr	gpt-4o-2024-05-13	" 
"	"
"	" 
"	0.8510952004528465	0.008965	989	2
br2fr	gpt-4o-2024-05-13	"Me houlenn petore espes eo ho reou ma'h int kaerroh evid ar re-mañ?""
"	"Je demande quelle sorte sont les vôtres s'ils sont plus beaux que ceux-ci?"" 
"	"Je demande quelle espèce sont les vôtres si elles sont plus belles que celles-ci?""
"	0.888778730332122	0.008965	989	13
br2fr	gpt-4o-2024-05-13	"""Ar gôlenn ah eom nim da blantaň aman, emeze, a zo eur radom"".
"	"""Le chou que nous allonsi, nous, planter ici, ont-ils dit, est un radôme"".
"	"""La chose que nous allons planter ici, ont-ils dit, est un radôme.""
"	0.8741374586584479	0.008965	989	13
br2fr	gpt-4o-2024-05-13	"Ma hini goz a oa o skubañ an ti hag a arruas war doull an nor gand he skubelenn.
"	"Ma vieille était en train de balayer la maison et est arrivée sur le seuil de la porte avec son balai.
"	"Ma vieille était en train de balayer la maison et est arrivée à la porte avec son balai.
"	0.9783419620709288	0.008965	989	19
br2fr	gpt-4o-2024-05-13	"-""Petra, emezi, a vank d'an ôtrounez-ze? Dond da blantan kôl-radom 'n em fark? Mond da stoupaiñ gand espejou a hiz nevez, petra eo ar fardaj-se? Komzet din deuz kôl d'ober zoubenn ha kôl sklech d'ar moh ha d'ar lapined"""	"-"" Quoi, a-t-elle dit, qu'est-ce qui manque à ces messieurs? Venir planter des choux-radômes dans notre champ? Aller boucher avec des espèces de nouvelle mode, qu'est-ce que c'est que cette manigance? Parlez-moi de choux pour faire de la soupe et de choux fourragers pour les porcs et les lapins"""	"-""Quoi, dit-elle, qu'est-ce qui manque à ces messieurs? Venir planter des choux-radômes dans mon champ? Aller se courber avec des espèces de nouvelles modes, qu'est-ce que c'est que cette farce? Parlez-moi de choux pour faire de la soupe et de choux pour les cochons et les lapins."""	0.9566671907591426	0.008965	989	39
br2fr	gpt-4o-2024-05-13	" 
"	" 
"	" 
"	1.0000001202603004	0.008965	989	2
br2fr	gpt-4o-2024-05-13	"Ne dalv ket ar boan deoh grognal, emeze, pa ne gomprenet netra. 
"	"Cela ne vaut pas la peine de vous énerver, ont-ils dit, car vous ne comprenez rien. 
"	"Cela ne vaut pas la peine de grogner, ont-ils dit, puisque vous ne comprenez rien. 
"	0.8735082075976615	0.008965	989	13
br2fr	gpt-4o-2024-05-13	"Pa vo savet ar radom, e vefet lakeet e-barz evel ""gardianed"" hag e honezfet brao ho puhez.
"	"Quand le radôme sera construit, vous serez mis dedans comme gardiens et vous gagnerez joliment votre vie.
"	"Quand le radôme sera construit, vous serez mis dedans comme ""gardiens"" et vous vivrez bien votre vie.
"	0.9169784544786592	0.008965	989	17
fr2br	command-r-plus	"Le Radôme à Pleumeur-Bodou.
"	"Ar Radom e Pleuveur-Bodou.
"	Ar Radôme e Pleuveur-Bodoù.	0.8023854969426748	0.0	4538	4
fr2br	command-r-plus	Avez-vous peut-être entendu parler du Radôme? Eh bien! voilà une machine qui m'a fait prendre un coup de chaud	Klevet ho-peus 'michans komz deuz ar Radom? Ma! setu aze eur mekanik hag e-neus lakeet ahanon da dapoud tomm	"
"	0.0781118348806108	0.0	4538	19
fr2br	command-r-plus	"J'habitais là-bas dans la petite maison rouge et je vivais bien de mon petit bout de terre. 
"	"Me oa o chom du-hont en ti bihan ruz hag a veve brao deuz ma zamm douar.
"	*Ha peus clevet diwar ar Radôme? Mat-tre! Setu ur meginenn a garas tapout un tamm a tan	0.4699368904771257	0.0	4538	18
fr2br	command-r-plus	"Voici qu'un jour où je plantais des choux, trois ou quatre messieurs sont arrivés pour regarder et mesurer, et ils m'ont dit : ""Mon bon monsieur, ont-ils dit, cela ne vaut pas la peine de planter des choux ici car nous allons prendre votre terre pour y planter une autre sorte de chou qui fera un pommé différent de ceux que vous plantez ici"""	"Setu eun devez e oan o plantaň kôl eh erruas tri pe bevar ôtrou da zelled ha da vuzuri, hag int da lared din: << Ma den mad, emeze, ne dalvez ket ar boan deoh plantaň kôl aze rag nim a ha da gemer ho touar da blantañ e-barz eur gôlenn all hag a raio eur bomeenn diforh deuz ar re a oh o lakaad aze"""	"'Meurluas amañ e ti bihan ruz-gan ha meurluas mat gant ma pezhioù bihan. 
"	0.5102258798471052	0.0	4538	64
fr2br	command-r-plus	"""Quoi? ai-je dit"	"""Petra? 'mome"	"M'eus bet un deiz, ha m'eus bet o plant chou, ha deu hiroc'h a ilien o deus bet kaset da glevet ha da lemerzet, ha gant hiroc'h a oa bet laret demp 'mat-tre : ""Mat-tre mat, a ra deomp c'hortoz, n'eo ket a gouzout plantat chou amañ, peogwir eo e c'hallfemp prenaat ho pedenn evit plantat un doajenn all a chou a ra kalz a pommad, kalz a c'hastus eget an doajenn zo kaset amañ"	0.1973902695717515	0.0	4538	3
fr2br	command-r-plus	 Ce n'est pas possible bon sang, car pour avoir des choux pommés, il n'y a pas mieux que les miens	 N'eo ket posubl avad, rag da gaoud kôl pome n'eus ket a seurt din-me	'Petra? ha m'eus bet laret	0.264084756932486	0.0	4538	21
fr2br	command-r-plus	" 
"	" 
"	 N'eo ket posubl-tre, n'eo ket a gouzout, peogwir eo e c'hallfemp chou pommadus, n'eo ket a gouzout kalz a c'hastus eget an doajenn-mañ	0.1192306623665964	0.0	4538	2
fr2br	command-r-plus	L'année dernière, j'en avais et quand il fallait en mettre un dans la soupe, ma femme et moi devions nous y mettre à deux pour prendre le pommé pour le jeter dans la marmite	Warlene em-oa reou ha pa vije d'ober lakaad unan er zoubenn, e ranke ma gwreg ha me kregi on-daou er bommeen evid teurel anezi er pot-houarn	" 
"	0.0950973559904939	0.0	4538	34
fr2br	command-r-plus	"Je demande quelle sorte sont les vôtres s'ils sont plus beaux que ceux-ci?"" 
"	"Me houlenn petore espes eo ho reou ma'h int kaerroh evid ar re-mañ?""
"	P'bloa zo, ha m'eus bet chou, ha pa oamp o tont war an dorn, e oamp o tont e daou evit gadañj chou-bomm ha merkañj enno e c'hrad	0.4402176497546569	0.0	4538	14
fr2br	command-r-plus	"""Le chou que nous allonsi, nous, planter ici, ont-ils dit, est un radôme"".
"	"""Ar gôlenn ah eom nim da blantaň aman, emeze, a zo eur radom"".
"	"Peogwir em ginnig deomp gouzout petra zo ho chou, ma n'eo ket kalz a c'hastus eget an doajenn-mañ?"" 
"	0.5713200875552663	0.0	4538	13
fr2br	command-r-plus	Ma vieille était en train de balayer la maison et est arrivée sur le seuil de la porte avec son balai	Ma hini goz a oa o skubañ an ti hag a arruas war doull an nor gand he skubelenn	"""Ar chou a plantfemp ni amañ, a ra deomp laret, zo ur radôme""."	0.4238788324176408	0.0	4538	21
fr2br	command-r-plus	"-"" Quoi, a-t-elle dit, qu'est-ce qui manque à ces messieurs? Venir planter des choux-radômes dans notre champ? Aller boucher avec des espèces de nouvelle mode, qu'est-ce que c'est que cette manigance? Parlez-moi de choux pour faire de la soupe et de choux fourragers pour les porcs et les lapins"""	"-""Petra, emezi, a vank d'an ôtrounez-ze? Dond da blantan kôl-radom 'n em fark? Mond da stoupaiñ gand espejou a hiz nevez, petra eo ar fardaj-se? Komzet din deuz kôl d'ober zoubenn ha kôl sklech d'ar moh ha d'ar lapined"""	"
"	0.1009464823689672	0.0	4538	49
fr2br	command-r-plus	" 
"	" 
"	Mae em gorfes o glask war an ti ha o tont war an dour ha o tont war an aod gant he zro-menn	0.0827397332735138	0.0	4538	2
fr2br	command-r-plus	"Cela ne vaut pas la peine de vous énerver, ont-ils dit, car vous ne comprenez rien. 
"	"Ne dalv ket ar boan deoh grognal, emeze, pa ne gomprenet netra. 
"	"""Petra, a ra deomp c'hortoz, a ra deomp c'hortoz, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a lare deomp, a l
"	0.3559292050508233	0.0	4538	17
fr2br	command-r-plus	Quand le radôme sera construit, vous serez mis dedans comme gardiens et vous gagnerez joliment votre vie	"Pa vo savet ar radom, e vefet lakeet e-barz evel ""gardianed"" hag e honezfet brao ho puhez"	"""Petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radette zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo e c'hallfemp gant ar chou-radôme zo plantet e ma pedenn? ha petra a zo"	0.2880681011825441	0.0	4538	17
fr2br	claude-3-opus-20240229	"Le Radôme à Pleumeur-Bodou.
"	"Ar Radom e Pleuveur-Bodou.
"	"Ar Radôme e Pleuveur-Bodou.
"	0.8551107723452125	0.0	1288	4
fr2br	claude-3-opus-20240229	Avez-vous peut-être entendu parler du Radôme? Eh bien! voilà une machine qui m'a fait prendre un coup de chaud	Klevet ho-peus 'michans komz deuz ar Radom? Ma! setu aze eur mekanik hag e-neus lakeet ahanon da dapoud tomm	Ha klevet ho peus marteze komz eus ar Radôme? Setu aze ur mekanik he deus graet din tapout ur barrad tommder	0.6193682640284706	0.0	1288	19
fr2br	claude-3-opus-20240229	"J'habitais là-bas dans la petite maison rouge et je vivais bien de mon petit bout de terre. 
"	"Me oa o chom du-hont en ti bihan ruz hag a veve brao deuz ma zamm douar.
"	"E Pleuveur-Bodou e oan o chom er ti bihan ruz hag e vevan mat eus ma damm douar bihan. 
"	0.6834547305602066	0.0	1288	18
fr2br	claude-3-opus-20240229	"Voici qu'un jour où je plantais des choux, trois ou quatre messieurs sont arrivés pour regarder et mesurer, et ils m'ont dit : ""Mon bon monsieur, ont-ils dit, cela ne vaut pas la peine de planter des choux ici car nous allons prendre votre terre pour y planter une autre sorte de chou qui fera un pommé différent de ceux que vous plantez ici"""	"Setu eun devez e oan o plantaň kôl eh erruas tri pe bevar ôtrou da zelled ha da vuzuri, hag int da lared din: << Ma den mad, emeze, ne dalvez ket ar boan deoh plantaň kôl aze rag nim a ha da gemer ho touar da blantañ e-barz eur gôlenn all hag a raio eur bomeenn diforh deuz ar re a oh o lakaad aze"""	"Setu un deiz ma oan o plañtañ kaol, tri pe bevar aotrou a zo deuet da sellet ha da vuzuliañ, hag int bet lavaret din : ""Aotrou mat, o deus lavaret, ne dalv ket ar boan plañtañ kaol amañ rak ni a vo o kemered ho touar evit plañtañ ur seurt kaol all a raio ur pommez disheñvel diouzh ar re a blantit amañ"""	0.6947648524140985	0.0	1288	64
fr2br	claude-3-opus-20240229	"""Quoi? ai-je dit"	"""Petra? 'mome"	"""Petra? em eus lavaret"	0.6495985682273393	0.0	1288	3
fr2br	claude-3-opus-20240229	 Ce n'est pas possible bon sang, car pour avoir des choux pommés, il n'y a pas mieux que les miens	 N'eo ket posubl avad, rag da gaoud kôl pome n'eus ket a seurt din-me	 N'eo ket posupl, mil mallozh, rak evit kaout kaol pommez, n'eus ket gwelloc'h eget ma re	0.7927807291835421	0.0	1288	21
fr2br	claude-3-opus-20240229	" 
"	" 
"	" 
"	1.0000001202603004	0.0	1288	2
fr2br	claude-3-opus-20240229	L'année dernière, j'en avais et quand il fallait en mettre un dans la soupe, ma femme et moi devions nous y mettre à deux pour prendre le pommé pour le jeter dans la marmite	Warlene em-oa reou ha pa vije d'ober lakaad unan er zoubenn, e ranke ma gwreg ha me kregi on-daou er bommeen evid teurel anezi er pot-houarn	Warlene, em boa ha pa oa ret lakaat unan er soubenn, ma gwreg ha me a ranke en em lakaat hon daou da gemer ar pommez evit e deurel er pod	0.7475984991658415	0.0	1288	34
fr2br	claude-3-opus-20240229	"Je demande quelle sorte sont les vôtres s'ils sont plus beaux que ceux-ci?"" 
"	"Me houlenn petore espes eo ho reou ma'h int kaerroh evid ar re-mañ?""
"	"Goulenn a ran peseurt re eo ho re ma'z int kaeroc'h eget ar re-mañ?"" 
"	0.6595017073540018	0.0	1288	14
fr2br	claude-3-opus-20240229	"""Le chou que nous allonsi, nous, planter ici, ont-ils dit, est un radôme"".
"	"""Ar gôlenn ah eom nim da blantaň aman, emeze, a zo eur radom"".
"	"""Ar gaol a blantfomp, ni, amañ, o deus lavaret, a zo ur radôme"".
"	0.7622007809459906	0.0	1288	13
fr2br	claude-3-opus-20240229	Ma vieille était en train de balayer la maison et est arrivée sur le seuil de la porte avec son balai	Ma hini goz a oa o skubañ an ti hag a arruas war doull an nor gand he skubelenn	Ma gwreg kozh a oa o skubañ an ti hag a zo deuet war dreuzoù an nor gant he skubell	0.8213209083928553	0.0	1288	21
